customerID;gender;Country;State;City;ZipCode;LatLong;SeniorCitizen;Partner;Dependents;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Churn;ChurnReason
5317-FLPJF;Female;United States;California;Altadena;91001;34.196837, -118.142236;0;No;No;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);No;
5318-IXUZF;Female;United States;California;Redondo Beach;90277;33.830453, -118.384565;0;No;No;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);Yes;Don't know
5318-YKDPV;Male;United States;California;Raymond;93653;37.252057, -119.95783;0;Yes;Yes;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);No;
5320-BRKGK;Female;United States;California;Twentynine Palms;92277;34.17211, -115.769773;0;Yes;Yes;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;No;Two year;No;Mailed check;No;
5321-NTRKC;Male;United States;California;Pebble Beach;93953;36.587497, -121.944815;0;Yes;Yes;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;No;Bank transfer (automatic);No;
5322-TEUJK;Female;United States;California;Duncans Mills;95430;38.445603, -123.063756;0;Yes;Yes;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);No;
5322-ZSMZY;Male;United States;California;Lower Lake;95457;38.925545, -122.549083;0;Yes;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;No;
5324-KTGCG;Male;United States;California;Emeryville;94608;37.83726, -122.287648;0;Yes;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;No;
5325-UWTWJ;Male;United States;California;Berkeley;94707;37.897753, -122.279391;0;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);No;
5327-CNLUQ;Male;United States;California;Paynes Creek;96075;40.343213, -121.815412;0;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Bank transfer (automatic);No;
5327-XOKKY;Male;United States;California;Santa Maria;93458;34.95934, -120.490081;1;Yes;No;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);No;
5329-KRDTM;Male;United States;California;Long Barn;95335;38.109125, -120.078597;1;Yes;No;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);No;
5331-RGMTT;Male;United States;California;Point Arena;95468;38.911299, -123.609588;1;Yes;No;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);No;
5334-AFQJB;Male;United States;California;Simi Valley;93065;34.269449, -118.768471;1;No;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);No;
5334-JLAXU;Female;United States;California;French Camp;95231;37.873283, -121.292034;0;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);No;
5336-UFNZP;Female;United States;California;Monterey Park;91755;34.049172, -118.115022;1;Yes;Yes;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;No;
5337-IIWKZ;Male;United States;California;Sultana;93666;36.545353, -119.338535;0;Yes;Yes;No;No phone service;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Electronic check;No;
5338-YHWYT;Male;United States;California;San Diego;92115;32.762506, -117.07245;0;No;Yes;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Credit card (automatic);No;
5339-PXDVH;Male;United States;California;Clipper Mills;95930;39.562239, -121.14836;0;No;No;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;No;Electronic check;No;
5339-TJFEK;Male;United States;California;Santa Rosa;95407;38.394091, -122.739814;0;Yes;Yes;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;No;
5343-SGUBI;Female;United States;California;Concord;94518;37.950248, -122.022455;0;No;No;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;One year;Yes;Mailed check;No;
5345-BMKWB;Male;United States;California;San Francisco;94122;37.760412, -122.484966;0;Yes;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;No;
5346-BZCHP;Female;United States;California;Earp;92242;34.137742, -114.36514;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;No;
5348-CAGXB;Male;United States;California;Irvine;92614;33.680302, -117.833296;0;No;No;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;No;
5349-AZPEW;Female;United States;California;San Diego;92131;32.89325, -117.087091;0;Yes;Yes;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;No;
5349-IECLD;Male;United States;California;San Jose;95111;37.284265, -121.827673;0;No;No;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;Yes;Long distance charges
5351-QESIO;Male;United States;California;San Diego;92122;32.85723, -117.209774;0;No;Yes;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;No;
5353-WILCI;Female;United States;California;Stockton;95206;37.902422, -121.440029;0;No;No;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;No;
5356-CSVSQ;Female;United States;California;La Verne;91750;34.144703, -117.770299;0;No;No;Yes;Yes;DSL;No;No;No;Yes;Yes;No;Month-to-month;No;Electronic check;No;
5356-KZCKT;Male;United States;California;Torrance;90503;33.840399, -118.353714;0;No;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);No;
5356-RHIPP;Male;United States;California;Dinuba;93618;36.523619, -119.386868;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;Yes;Competitor made better offer
5357-TZHPP;Male;United States;California;Wheatland;95692;39.043387, -121.409837;1;No;No;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);Yes;Competitor offered higher download speeds
5360-LJCNJ;Female;United States;California;Tracy;95376;37.680968, -121.446049;0;Yes;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);No;
5360-XGYAZ;Male;United States;California;Los Angeles;90040;33.994524, -118.149953;0;Yes;Yes;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);No;
5364-EVNIB;Male;United States;California;Orange;92868;33.787796, -117.875928;0;No;No;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;Yes;Service dissatisfaction
5364-XYIRR;Male;United States;California;Los Angeles;90013;34.044639, -118.240413;0;Yes;No;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Extra data charges
5365-LLFYV;Female;United States;California;Penryn;95663;38.859093, -121.182872;0;No;No;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;No;
5366-IJEQJ;Male;United States;California;Alhambra;91801;34.090925, -118.128164;0;No;No;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;Yes;Don't know
5366-OBVMR;Female;United States;California;Los Angeles;90027;34.127194, -118.295647;0;Yes;No;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;No;
5370-IIVVL;Male;United States;California;Le Grand;95333;37.249377, -120.249581;0;No;No;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);No;
5371-VYLSX;Female;United States;California;Long Beach;90814;33.771612, -118.143866;1;No;No;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;No;
5372-FBKBN;Female;United States;California;San Jose;95111;37.284265, -121.827673;0;No;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;No;
5373-SFODM;Male;United States;California;San Lucas;93954;36.125529, -120.864443;1;Yes;No;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);Yes;Product dissatisfaction
5375-XLDOF;Male;United States;California;Calipatria;92233;33.143826, -115.497485;0;Yes;Yes;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);No;
5376-DEQCP;Female;United States;California;Barstow;92311;34.965648, -117.001509;0;No;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Competitor offered more data
5376-PCKNB;Male;United States;California;Montclair;91763;34.072121, -117.698319;0;Yes;Yes;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);No;
5377-NDTOU;Female;United States;California;San Pedro;90732;33.744119, -118.31448;0;Yes;Yes;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;No;
5378-IKEEG;Female;United States;California;Eagleville;96110;41.280341, -120.150381;0;No;No;No;No phone service;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;Yes;Price too high
5380-AFSSK;Female;United States;California;Bella Vista;96008;40.722733, -122.109666;0;No;No;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;Yes;Don't know
5380-WJKOV;Male;United States;California;Los Angeles;90041;34.137412, -118.207607;0;No;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Competitor offered higher download speeds
5380-XPJNZ;Female;United States;California;San Francisco;94103;37.773147, -122.411287;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;No;
5382-SOYZL;Male;United States;California;Concord;94519;37.990118, -122.012188;0;No;No;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;No;
5382-TEMLV;Male;United States;California;Lindsay;93247;36.205465, -119.085807;0;No;No;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);No;
5383-MMTWC;Female;United States;California;Oakley;94561;37.999406, -121.686241;1;Yes;No;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;Yes;Limited range of services
5384-ZTTWP;Female;United States;California;Yuba City;95991;39.02741, -121.614982;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;No;
5385-SUIRI;Male;United States;California;Delhi;95315;37.422961, -120.765493;1;Yes;No;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Competitor offered higher download speeds
5386-THSLQ;Female;United States;California;Santa Monica;90402;34.035849, -118.503508;1;Yes;No;No;No phone service;DSL;No;Yes;Yes;No;Yes;No;One year;No;Bank transfer (automatic);No;
5387-ASZNZ;Female;United States;California;Cressey;95312;37.420273, -120.66527;1;No;No;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);No;
5389-FFVKB;Male;United States;California;Thousand Oaks;91360;34.214054, -118.88109;1;Yes;No;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);Yes;Service dissatisfaction
5392-AKEMH;Female;United States;California;Vista;92083;33.17494, -117.242761;0;No;No;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;No;
5393-HJZSM;Female;United States;California;San Francisco;94129;37.797526, -122.464531;0;Yes;Yes;Yes;No;DSL;Yes;Yes;Yes;Yes;No;Yes;Month-to-month;No;Bank transfer (automatic);No;
5393-RXQSZ;Male;United States;California;Taft;93268;35.184837, -119.402525;0;No;No;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;Yes;Attitude of support person
5394-MEITZ;Female;United States;California;Corona Del Mar;92625;33.600987, -117.862734;0;Yes;Yes;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);No;
5394-SVGJV;Male;United States;California;Sacramento;95838;38.646096, -121.442433;0;No;No;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);Yes;Competitor made better offer
5396-IZEPB;Male;United States;California;Summerland;93067;34.420998, -119.60137;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);No;
5397-NSKQG;Male;United States;California;Los Altos;94022;37.349546, -122.134356;0;Yes;Yes;No;No phone service;DSL;Yes;No;No;No;Yes;Yes;Two year;No;Credit card (automatic);No;
5397-TUPSH;Male;United States;California;Carson;90745;33.822295, -118.26411;1;Yes;No;Yes;No;Fiber optic;No;No;No;No;No;No;One year;Yes;Bank transfer (automatic);No;
5399-ZIMKF;Male;United States;California;San Simeon;93452;35.746484, -121.223355;0;No;No;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;No;
5402-HTOTQ;Male;United States;California;Macdoel;96058;41.769709, -121.92063;0;No;No;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;No;
5404-GGUKR;Male;United States;California;Santa Ynez;93460;34.630356, -120.032564;0;No;No;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;No;
5405-ZMYXQ;Female;United States;California;Los Angeles;90019;34.049841, -118.33846;0;No;No;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);No;
5406-KGRMX;Female;United States;California;Helm;93627;36.520537, -120.118055;0;No;No;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;No;
5414-OFQCB;Male;United States;California;Hanford;93230;36.29223, -119.622676;0;No;No;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Two year;Yes;Credit card (automatic);No;
5419-CONWX;Female;United States;California;Pleasant Grove;95668;38.833554, -121.498102;1;No;No;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);Yes;Competitor offered more data
5419-JKZNQ;Male;United States;California;La Mesa;91941;32.759327, -116.99726;1;Yes;No;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;No;
5419-JPRRN;Male;United States;California;Rough And Ready;95975;39.225634, -121.156163;0;No;No;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Extra data charges
5419-KLXBN;Female;United States;California;Palomar Mountain;92060;33.309852, -116.823091;0;Yes;Yes;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);Yes;Competitor offered higher download speeds
5423-BHIXO;Female;United States;California;Pasadena;91103;34.167465, -118.165327;0;No;No;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;No;
5424-RLQLC;Male;United States;California;Bonsall;92003;33.290907, -117.202895;0;No;No;Yes;No;DSL;No;Yes;No;No;Yes;No;Month-to-month;Yes;Mailed check;No;
5429-LWCMV;Female;United States;California;Gardena;90248;33.876482, -118.284077;0;No;No;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;No;
5433-KYGHE;Female;United States;California;Avila Beach;93424;35.186644, -120.728305;0;No;Yes;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;No;
5438-QMDDL;Female;United States;California;Campo Seco;95226;38.233879, -120.861666;0;Yes;No;Yes;No;DSL;No;Yes;No;No;No;Yes;Month-to-month;Yes;Mailed check;No;
5439-WIKXB;Male;United States;California;Newhall;91321;34.370378, -118.504118;1;Yes;No;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;No;
5440-FLBQG;Male;United States;California;Santa Barbara;93110;34.437945, -119.77191;1;Yes;No;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);Yes;Attitude of service provider
5440-VHLUL;Male;United States;California;Berkeley;94710;37.872902, -122.303708;0;No;No;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);No;
5442-BHQNG;Female;United States;California;Brooks;95606;38.809804, -122.241383;0;No;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;No;
5442-BXVND;Female;United States;California;San Diego;92117;32.825086, -117.199424;0;Yes;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);No;
5442-PPTJY;Male;United States;California;Arcadia;91006;34.137319, -118.029837;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;No;
5442-UTCVD;Male;United States;California;Pittsburg;94565;38.006047, -121.916834;0;No;Yes;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;Yes;Attitude of service provider
5442-XSDCW;Male;United States;California;Tahoe City;96145;39.178337, -120.162806;0;Yes;Yes;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);Yes;Extra data charges
5443-SCMKX;Female;United States;California;Newbury Park;91320;34.172071, -118.946262;0;Yes;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;One year;Yes;Electronic check;No;
5445-GLVOT;Female;United States;California;Greenbrae;94904;37.946617, -122.563571;0;No;No;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;No;
5445-PZWGX;Male;United States;California;Travis Afb;94535;38.265899, -121.939461;0;No;No;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;Yes;One year;No;Electronic check;Yes;Price too high
5445-UTODQ;Female;United States;California;Del Mar;92014;32.948262, -117.256086;0;Yes;No;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;Yes;Don't know
5446-DKWYW;Female;United States;California;San Francisco;94103;37.773147, -122.411287;1;Yes;Yes;Yes;Yes;DSL;No;No;Yes;No;Yes;No;One year;Yes;Electronic check;No;
5447-VYTKW;Male;United States;California;Los Angeles;90064;34.037251, -118.423573;0;No;No;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Mailed check;No;
5447-WZAFP;Female;United States;California;Carlsbad;92008;33.148116, -117.306043;0;No;No;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Mailed check;No;
5448-VWNAM;Female;United States;California;Oroville;95966;39.473896, -121.415927;0;No;Yes;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;No;
